"","askingprice","originalprice","age_05_or_less","age_06_10","age_11_15","age_16_20","age_21_25","age_26_30","age_31_35","age_36_40","age_41_50","age_51_60","age_61_70","age_71_80","age_81","age_new_under_construction","age_unknown","appearance_excellent","appearance_fair","appearance_good","appearance_needsrepair","appearance_verygood","beds","fb","hb","sqft_1000","sqft_1001_1200","sqft_1201_1400","sqft_1401_1600","sqft_1601_1800","sqft_1801_2000","sqft_2001_2200","sqft_2201_2500","sqft_2501_2750","sqft_2751_3000","sqft_3001_3300","sqft_3301_3750","sqft_3751_4250","sqft_4251_5000","sqft_5001_5500","sqft_5501_6000","sqft_6000","sqft_midpoint","sqft_category","lotsize_use","soldprice","year_sold","month_sold","offenders_near_house","tract","daysonmarket","tract_212270101","tract_212270102","tract_212270103","tract_212270104","tract_212270105","tract_212270106","tract_212270107","tract_212270108","tract_212270109","tract_212270110","tract_212270111","tract_212270112","tract_212270113","tract_212270114","tract_212270115","tract_212270116","tract_212270117","tract_212270118","tract_212270119"
"5646",384688,384688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.44,384688,2014,4,0,"212270108","118",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5647",489000,489000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.55,489000,2020,10,1,"212270114","38",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5648",320000,320000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",1.1,320000,2013,7,0,"212270115","35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5649",274900,274900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",1.03,235000,2020,1,0,"212270114","81",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5650",292000,299900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.27,287000,2019,8,0,"212270108","133",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5651",286000,286000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.27,278000,2020,3,7,"212270107","169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5652",161900,161900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0,161900,2018,7,3,"212270117","65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5653",399000,399000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.15,375000,2015,3,10,"212270105","260",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5654",169900,169900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.46,165000,2016,10,1,"212270119","35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5655",450000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",2.05,450000,2019,6,0,"212270114","102",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5656",8e+05,8e+05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6250,NA,2.1,8e+05,2016,8,1,"212270108","45",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5657",266400,266900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.24,268500,2021,1,0,"212270119","110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5658",167900,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.14,159700,2014,4,11,"212270107","306",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5659",155000,155000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.39,155000,2016,6,9,"212270107","38",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5660",280900,280900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.39,280900,2021,7,6,"212270109","68",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5661",174000,174000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.27,174000,2014,6,1,"212270108","36",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5662",489900,489900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",1.05,483000,2017,5,0,"212270115","170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5663",145900,145900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.28,145000,2016,7,9,"212270107","71",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5664",105900,105900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.11,83500,2014,12,1,"212270113","346",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5665",229000,229000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0,219000,2012,9,12,"212270107","140",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5666",423500,423500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",1.45,419000,2017,10,1,"212270108","54",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5667",197500,202000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.43,195000,2019,7,1,"212270111","91",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5668",148000,148000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",3.54,142500,2014,5,0,"212270115","74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5669",199750,199750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.46,195000,2013,9,3,"212270107","44",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5670",174900,174900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.35,168500,2015,6,1,"212270108","66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5671",258446,258446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0,258446,2013,8,12,"212270107","271",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5672",234500,234500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.09,2e+05,2012,8,10,"212270101","71",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5673",264900,264900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",1.07,256000,2013,9,0,"212270108","35",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5674",179000,179000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.29,176000,2014,7,5,"212270107","52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5675",259900,259900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.21,252500,2020,9,1,"212270108","72",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5676",155000,155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.29,155000,2012,7,0,"212270108","62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5677",314900,324900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.14,286000,2017,3,12,"212270101","451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5678",349900,349900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0,349900,2021,5,7,"212270107","142",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5679",429900,439900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.77,4e+05,2012,9,2,"212270114","74",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5680",237500,237500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",1.08,237500,2012,9,5,"212270107","34",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5681",549900,574900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",1.14,535000,2014,8,0,"212270114","332",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5682",239900,239900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",2.94,231000,2012,11,0,"212270108","75",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5683",199900,199900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.69,199000,2016,6,1,"212270108","80",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5684",414900,414900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",1,414900,2015,8,1,"212270114","32",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5685",3e+05,3e+05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.76,3e+05,2014,4,6,"212270107","42",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5686",235000,235000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.05,235000,2020,6,0,"212270114","32",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5687",249900,279900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.34,225000,2020,11,2,"212270114","122",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5688",260000,260000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",20,260000,2014,6,0,"212270115","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5689",419000,419000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",1,419000,2015,7,1,"212270108","70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5690",349900,349900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4625,"3571+",0.7,284200,2012,9,1,"212270114","178",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5691",126900,126900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.3,126900,2012,9,6,"212270110","72",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5692",249900,249900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0,229500,2012,9,12,"212270107","137",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5693",449900,449900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000,"3571+",1.44,456900,2013,12,1,"212270108","100",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5694",299900,299900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",5,3e+05,2016,5,0,"212270115","56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5695",225000,225000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.2,220000,2020,6,1,"212270108","35",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5696",155000,159900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",1.15,148000,2015,7,5,"212270113","384",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5697",249900,249900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",1.14,245000,2013,5,1,"212270108","37",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5698",199900,199900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0,199900,2017,5,1,"212270111","94",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5699",339900,339900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",6.7,339900,2020,7,1,"212270115","44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5700",479000,479000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000,"3571+",0.92,479000,2018,10,0,"212270114","40",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5701",305000,305000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",3.5,305000,2021,9,0,"212270115","43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5702",249900,249900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.28,237000,2013,7,6,"212270107","108",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5703",349000,349000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.57,345000,2016,5,0,"212270108","103",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5704",469900,499900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000,"3571+",1.31,450000,2018,11,0,"212270115","302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5705",274500,274500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.71,274500,2012,11,2,"212270107","97",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5706",299900,312500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.36,290000,2020,3,1,"212270108","209",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5707",234500,234500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.31,224500,2016,8,3,"212270114","38",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5708",164400,164400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.62,160000,2014,5,1,"212270115","127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5709",284900,284900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",1.33,250000,2019,1,0,"212270115","71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5710",489900,499900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4625,"3571+",7.69,437300,2017,1,2,"212270116","255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5711",149900,149900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.32,135000,2016,7,5,"212270110","59",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5712",299900,299900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.71,286000,2014,4,1,"212270108","145",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5713",319900,319900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.52,315000,2020,6,4,"212270114","44",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5714",479900,479900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",31.5,465000,2016,7,0,"212270118","130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5715",319900,319900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.32,319900,2016,8,3,"212270114","56",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5716",389900,389900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.32,380000,2020,7,1,"212270119","92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5717",287500,287500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.46,282500,2018,6,4,"212270114","39",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5718",498500,498500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4625,"3571+",1.88,475000,2014,7,0,"212270114","78",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5719",152900,152900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.44,148000,2018,3,3,"212270117","57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5720",384900,394900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",1.49,378000,2015,12,0,"212270114","116",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5721",145900,147500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.28,145000,2017,3,7,"212270110","169",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5722",199900,199900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0,204000,2012,12,1,"212270108","107",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5723",310000,310000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.33,310000,2020,10,2,"212270114","34",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5724",159900,159900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.2,155000,2013,12,1,"212270108","69",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5725",174900,174900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.3,171000,2013,2,7,"212270107","69",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5726",157900,157900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.2,153900,2013,6,1,"212270108","70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5727",335000,335000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",5,325000,2015,4,0,"212270115","127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5728",6e+05,430000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",17.9,514900,2012,11,0,"212270119","209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5729",199900,199900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.54,195000,2016,7,5,"212270106","116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
