"","house","offender","lat","Photo.Date","off_market_date"
"28020",11215,84,0.469377429829387,2021-07-07,2015-10-20
"28021",11215,86,0.437356963447669,2021-07-07,2015-10-20
"28022",11215,87,0.943236807221208,2021-07-07,2015-10-20
"28023",11215,88,0.640240242660508,2019-11-21,2015-10-20
"28024",11215,94,0.656601952201619,2022-07-26,2015-10-20
"28025",11215,95,0.477577223234504,2022-07-26,2015-10-20
"28026",11215,97,0.656601952201619,2022-11-21,2015-10-20
"28027",11217,38,0.297069125001678,2022-08-02,2020-11-09
"28028",11217,76,0.868966992437738,2021-07-07,2020-11-09
"28029",11217,81,0.868966992437738,2019-03-22,2020-11-09
"28030",11217,84,0.199257582988596,2021-07-07,2020-11-09
"28031",11217,86,0.17113745721589,2021-07-07,2020-11-09
"28032",11217,88,0.865817847515618,2019-11-21,2020-11-09
"28033",11217,94,0.59349581912559,2022-07-26,2020-11-09
"28034",11217,95,0.282705034528258,2022-07-26,2020-11-09
"28035",11217,97,0.59349581912559,2022-11-21,2020-11-09
"28036",11218,8,0.597588518122476,2022-08-18,2016-06-02
"28037",11218,12,0.698802514508388,2022-02-11,2016-06-02
"28038",11218,22,0.930697886831317,2021-03-02,2016-06-02
"28039",11218,23,0.533467877051209,2021-03-02,2016-06-02
"28040",11218,31,0.473225552760153,2020-08-18,2016-06-02
"28041",11218,40,0.463769721196452,2022-09-23,2016-06-02
"28042",11218,48,0.0813540078557412,2022-07-13,2016-06-02
"28043",11218,58,0.653975162411418,2020-05-13,2016-06-02
"28044",11218,63,0.56150980006208,2021-04-21,2016-06-02
"28045",11218,66,0.699938602068154,2022-07-19,2016-06-02
"28046",11218,68,0.538746761740056,2013-03-28,2016-06-02
"28047",11218,74,0.434886062056413,2022-07-26,2016-06-02
"28048",11219,87,0.286611358080575,2021-07-07,2021-05-26
"28049",11219,88,0.442915718874588,2019-11-21,2021-05-26
"28050",11220,93,0.606533809851493,2022-10-03,2013-04-10
"28051",11221,1,0.718619457019905,2022-09-19,2017-11-10
"28052",11221,25,0.414966152330567,2022-07-18,2017-11-10
"28053",11221,27,0.119943279633137,2014-06-28,2017-11-10
"28054",11223,41,0.254855401429517,2022-07-20,2016-09-21
"28055",11224,7,0.938568950487617,2022-09-21,2021-05-17
"28056",11224,14,0.583963129074877,2022-09-02,2021-05-17
"28057",11224,52,0.484114000474738,2020-11-06,2021-05-17
"28058",11224,56,0.963202931571047,2017-10-25,2021-05-17
"28059",11224,77,0.348266251091979,2022-07-13,2021-05-17
"28060",11226,37,0.356139833317775,2022-07-14,2013-09-27
"28061",11227,87,0.876416594618334,2021-07-07,2014-02-23
"28062",11228,38,0.377006206997396,2022-08-02,2017-09-01
"28063",11228,64,0.995566296510184,2022-06-01,2017-09-01
"28064",11228,76,0.845821451497267,2021-07-07,2017-09-01
"28065",11228,81,0.845821451497267,2019-03-22,2017-09-01
"28066",11228,84,0.469377429829387,2021-07-07,2017-09-01
"28067",11228,86,0.437356963447669,2021-07-07,2017-09-01
"28068",11228,87,0.943236807221208,2021-07-07,2017-09-01
"28069",11228,88,0.640240242660508,2019-11-21,2017-09-01
"28070",11228,94,0.656601952201619,2022-07-26,2017-09-01
"28071",11228,95,0.477577223234504,2022-07-26,2017-09-01
"28072",11228,97,0.656601952201619,2022-11-21,2017-09-01
"28073",11229,64,0.542337100929421,2022-06-01,2020-08-31
"28074",11229,76,0.666819977618256,2021-07-07,2020-08-31
"28075",11229,80,0.515982333679432,2012-04-20,2020-08-31
"28076",11229,81,0.666819977618256,2019-03-22,2020-08-31
"28077",11229,94,0.804206926655562,2022-07-26,2020-08-31
"28078",11229,97,0.804206926655562,2022-11-21,2020-08-31
"28079",11230,38,0.377006206997396,2022-08-02,2015-11-06
"28080",11230,64,0.995566296510184,2022-06-01,2015-11-06
"28081",11230,76,0.845821451497267,2021-07-07,2015-11-06
"28082",11230,81,0.845821451497267,2019-03-22,2015-11-06
"28083",11230,84,0.469377429829387,2021-07-07,2015-11-06
"28084",11230,86,0.437356963447669,2021-07-07,2015-11-06
"28085",11230,87,0.943236807221208,2021-07-07,2015-11-06
"28086",11230,88,0.640240242660508,2019-11-21,2015-11-06
"28087",11230,94,0.656601952201619,2022-07-26,2015-11-06
"28088",11230,95,0.477577223234504,2022-07-26,2015-11-06
"28089",11230,97,0.656601952201619,2022-11-21,2015-11-06
"28090",11231,93,0.402664417673639,2022-10-03,2013-01-10
"28091",11232,93,0.703206930109349,2022-10-03,2015-07-27
"28092",11233,38,0.377006206997396,2022-08-02,2017-08-30
"28093",11233,64,0.995566296510184,2022-06-01,2017-08-30
"28094",11233,76,0.845821451497267,2021-07-07,2017-08-30
"28095",11233,81,0.845821451497267,2019-03-22,2017-08-30
"28096",11233,84,0.469377429829387,2021-07-07,2017-08-30
"28097",11233,86,0.437356963447669,2021-07-07,2017-08-30
"28098",11233,87,0.943236807221208,2021-07-07,2017-08-30
"28099",11233,88,0.640240242660508,2019-11-21,2017-08-30
"28100",11233,94,0.656601952201619,2022-07-26,2017-08-30
"28101",11233,95,0.477577223234504,2022-07-26,2017-08-30
"28102",11233,97,0.656601952201619,2022-11-21,2017-08-30
"28103",11234,38,0.377006206997396,2022-08-02,2018-12-21
"28104",11234,64,0.995566296510184,2022-06-01,2018-12-21
"28105",11234,76,0.845821451497267,2021-07-07,2018-12-21
"28106",11234,81,0.845821451497267,2019-03-22,2018-12-21
"28107",11234,84,0.469377429829387,2021-07-07,2018-12-21
"28108",11234,86,0.437356963447669,2021-07-07,2018-12-21
"28109",11234,87,0.943236807221208,2021-07-07,2018-12-21
"28110",11234,88,0.640240242660508,2019-11-21,2018-12-21
"28111",11234,94,0.656601952201619,2022-07-26,2018-12-21
"28112",11234,95,0.477577223234504,2022-07-26,2018-12-21
"28113",11234,97,0.656601952201619,2022-11-21,2018-12-21
"28114",11235,1,0.704354294254255,2022-09-19,2016-08-26
"28115",11235,25,0.316347128788994,2022-07-18,2016-08-26
"28116",11235,27,0.0775503192513657,2014-06-28,2016-08-26
"28117",11238,41,0.585830455136674,2022-07-20,2018-09-19
"28118",11238,53,0.998243068772609,2022-08-12,2018-09-19
"28119",11239,41,0.125290631817047,2022-07-20,2016-10-04
"28120",11240,38,0.377006206997396,2022-08-02,2017-05-18
"28121",11240,64,0.995566296510184,2022-06-01,2017-05-18
"28122",11240,76,0.845821451497267,2021-07-07,2017-05-18
"28123",11240,81,0.845821451497267,2019-03-22,2017-05-18
"28124",11240,84,0.469377429829387,2021-07-07,2017-05-18
"28125",11240,86,0.437356963447669,2021-07-07,2017-05-18
"28126",11240,87,0.943236807221208,2021-07-07,2017-05-18
"28127",11240,88,0.640240242660508,2019-11-21,2017-05-18
"28128",11240,94,0.656601952201619,2022-07-26,2017-05-18
"28129",11240,95,0.477577223234504,2022-07-26,2017-05-18
"28130",11240,97,0.656601952201619,2022-11-21,2017-05-18
"28131",11241,1,0.344663421720099,2022-09-19,2016-12-30
"28132",11241,25,0.435320106754506,2022-07-18,2016-12-30
"28133",11241,27,0.820506977762835,2014-06-28,2016-12-30
"28134",11242,38,0.377006206997396,2022-08-02,2016-05-13
"28135",11242,64,0.995566296510184,2022-06-01,2016-05-13
"28136",11242,76,0.845821451497267,2021-07-07,2016-05-13
"28137",11242,81,0.845821451497267,2019-03-22,2016-05-13
"28138",11242,84,0.469377429829387,2021-07-07,2016-05-13
"28139",11242,86,0.437356963447669,2021-07-07,2016-05-13
"28140",11242,87,0.943236807221208,2021-07-07,2016-05-13
"28141",11242,88,0.640240242660508,2019-11-21,2016-05-13
"28142",11242,94,0.656601952201619,2022-07-26,2016-05-13
"28143",11242,95,0.477577223234504,2022-07-26,2016-05-13
"28144",11242,97,0.656601952201619,2022-11-21,2016-05-13
"28145",11243,7,0.948086112247739,2022-09-21,2021-04-30
"28146",11243,14,0.616182503693105,2022-09-02,2021-04-30
"28147",11243,52,0.547273957145739,2020-11-06,2021-04-30
"28148",11243,56,0.956880297568123,2017-10-25,2021-04-30
"28149",11243,77,0.234413327864831,2022-07-13,2021-04-30
"28150",11244,37,0.172043696886813,2022-07-14,2013-08-08
"28151",11245,2,0.97507098702522,2021-04-21,2014-02-07
"28152",11245,5,0.33426520688862,2022-07-20,2014-02-07
"28153",11245,16,0.224020364596178,2022-07-13,2014-02-07
"28154",11246,30,0.0445216097414149,2022-08-03,2013-07-31
"28155",11247,4,0.79350630514541,2021-04-02,2016-05-20
"28156",11248,1,0.92736805892445,2022-09-19,2016-05-19
"28157",11248,24,0.149419786759316,2021-07-07,2016-05-19
"28158",11248,26,0.307823390806001,2022-01-04,2016-05-19
"28159",11248,46,0.250854713453437,2022-07-20,2016-05-19
"28160",11248,50,0.271608855551712,2022-07-25,2016-05-19
"28161",11248,67,0.387362471194351,2022-08-19,2016-05-19
"28162",11249,5,0.274766519316616,2022-07-20,2016-11-28
"28163",11249,16,0.283860113013798,2022-07-13,2016-11-28
"28164",11250,87,0.995710131456622,2021-07-07,2012-11-21
"28165",11251,38,0.756691393286598,2022-08-02,2014-07-09
"28166",11251,84,0.886331588802329,2021-07-07,2014-07-09
"28167",11251,86,0.855768094656588,2021-07-07,2014-07-09
"28168",11251,87,0.853866417724709,2021-07-07,2014-07-09
"28169",11251,88,0.319921127499427,2019-11-21,2014-07-09
"28170",11251,94,0.98118939606565,2022-07-26,2014-07-09
"28171",11251,95,0.888206536543165,2022-07-26,2014-07-09
"28172",11251,97,0.98118939606565,2022-11-21,2014-07-09
"28173",11254,25,0.718849544609701,2022-07-18,2019-07-12
"28174",11254,27,0.336267178856426,2014-06-28,2019-07-12
"28175",11256,87,0.889173507047818,2021-07-07,2021-06-15
"28176",11257,100,0.637756829097339,2022-08-09,2020-10-30
"28177",11258,3,0.954261117386732,2020-07-28,2019-09-27
"28178",11258,77,0.618597622952235,2022-07-13,2019-09-27
"28179",11258,85,0.480445428197065,2021-09-03,2019-09-27
"28180",11261,87,0.568002966502394,2021-07-07,2019-11-15
"28181",11263,93,0.970597245727571,2022-10-03,2021-06-18
"28182",11264,37,0.693426362059867,2022-07-14,2016-03-24
"28183",11265,8,0.835348829968199,2022-08-18,2013-07-17
"28184",11265,12,0.223576066472415,2022-02-11,2013-07-17
"28185",11265,23,0.402767276644386,2021-03-02,2013-07-17
"28186",11265,31,0.266437679035991,2020-08-18,2013-07-17
"28187",11265,40,0.958191534786348,2022-09-23,2013-07-17
"28188",11265,48,0.764133032998966,2022-07-13,2013-07-17
"28189",11265,68,0.644936335343195,2013-03-28,2013-07-17
"28190",11271,41,0.0534833617251226,2022-07-20,2014-11-26
"28191",11272,82,0.922941117306162,2017-10-26,2016-04-25
"28192",11272,85,0.970998985891817,2021-09-03,2016-04-25
"28193",11274,12,0.284671412753067,2022-02-11,2015-05-29
"28194",11274,18,0.952029199370462,2022-08-02,2015-05-29
"28195",11274,23,0.520322568929407,2021-03-02,2015-05-29
"28196",11274,31,0.461200187682951,2020-08-18,2015-05-29
"28197",11274,48,0.988281335577306,2022-07-13,2015-05-29
"28198",11274,68,0.750512659436532,2013-03-28,2015-05-29
"28199",11275,37,0.391885866030181,2022-07-14,2015-07-10
"28200",11276,41,0.67808816162305,2022-07-20,2016-02-03
"28201",11276,53,0.88947393484691,2022-08-12,2016-02-03
"28202",11277,93,0.748493658689926,2022-10-03,2019-02-27
"28203",11278,41,0.316719529553686,2022-07-20,2020-07-22
"28204",11280,100,0.89845842816447,2022-08-09,2015-06-30
"28205",11281,35,0.901886979571868,2022-07-21,2013-05-16
"28206",11281,83,0.936558680098501,2019-07-29,2013-05-16
"28207",11281,89,0.511598280798807,2022-08-05,2013-05-16
"28208",11281,91,0.171553308022353,2021-03-18,2013-05-16
"28209",11282,93,0.799175253771809,2022-10-03,2012-12-28
"28210",11283,82,0.0743870827987668,2017-10-26,2017-07-14
"28211",11286,15,0.528047137653941,2022-07-13,2018-03-23
"28212",11286,33,0.466097465974644,2022-07-21,2018-03-23
"28213",11286,35,0.861357545239304,2022-07-21,2018-03-23
"28214",11286,83,0.820688816515922,2019-07-29,2018-03-23
"28215",11286,90,0.713191916435224,2022-03-09,2018-03-23
"28216",11287,7,0.697915326785026,2022-09-21,2013-05-03
"28217",11287,8,0.925506672291375,2022-08-18,2013-05-03
"28218",11287,22,0.599843103166097,2021-03-02,2013-05-03
"28219",11287,39,0.622774618535264,2022-07-21,2013-05-03
"28220",11287,40,0.945121445986228,2022-09-23,2013-05-03
"28221",11287,47,0.29002281787088,2022-08-05,2013-05-03
"28222",11287,56,0.711683809455325,2017-10-25,2013-05-03
"28223",11287,58,0.769267892706376,2020-05-13,2013-05-03
"28224",11287,63,0.849793028618943,2021-04-21,2013-05-03
"28225",11287,66,0.710586048581947,2022-07-19,2013-05-03
"28226",11287,74,0.989867919984358,2022-07-26,2013-05-03
"28227",11288,5,0.97560654191234,2022-07-20,2013-09-06
"28228",11288,13,0.803724569167816,2022-07-18,2013-09-06
"28229",11288,42,0.279862486315719,2022-07-28,2013-09-06
"28230",11288,62,0.193587414858355,2022-07-28,2013-09-06
"28231",11288,65,0.905298319826821,2018-01-27,2013-09-06
"28232",11288,69,0.803724569167816,2022-07-21,2013-09-06
"28233",11289,5,0.366902467917008,2022-07-20,2017-10-17
"28234",11289,16,0.546879437017952,2022-07-13,2017-10-17
"28235",11291,38,0.506289414807635,2022-08-02,2013-06-11
"28236",11291,84,0.346944183927595,2021-07-07,2013-06-11
"28237",11291,86,0.337772362634508,2021-07-07,2013-06-11
"28238",11291,87,0.821532123359532,2021-07-07,2013-06-11
"28239",11291,88,0.746943715511335,2019-11-21,2013-06-11
"28240",11291,94,0.806533805223337,2022-07-26,2013-06-11
"28241",11291,95,0.492413676218586,2022-07-26,2013-06-11
"28242",11291,97,0.806533805223337,2022-11-21,2013-06-11
"28243",11292,1,0.935043565064734,2022-09-19,2012-11-21
"28244",11292,24,0.199585701812019,2021-07-07,2012-11-21
"28245",11292,26,0.0689402006492959,2022-01-04,2012-11-21
"28246",11292,46,0.23175772237219,2022-07-20,2012-11-21
"28247",11292,50,0.0524824410777599,2022-07-25,2012-11-21
"28248",11292,67,0.199288790628121,2022-08-19,2012-11-21
"28249",11293,92,0.177982567329772,2022-05-04,2014-07-21
"28250",11294,7,0.654155888828979,2022-09-21,2020-08-31
"28251",11294,14,0.485463724445554,2022-09-02,2020-08-31
"28252",11294,40,0.765061729755697,2022-09-23,2020-08-31
"28253",11294,48,0.895822842524064,2022-07-13,2020-08-31
"28254",11294,52,0.416351473807365,2020-11-06,2020-08-31
"28255",11294,56,0.780295318334353,2017-10-25,2020-08-31
"28256",11294,58,0.657966924144523,2020-05-13,2020-08-31
"28257",11294,63,0.717174333634709,2021-04-21,2020-08-31
"28258",11294,66,0.797316531460722,2022-07-19,2020-08-31
"28259",11294,74,0.681758048067977,2022-07-26,2020-08-31
"28260",11296,38,0.951343353904486,2022-08-02,2018-04-06
"28261",11296,86,0.999850066089861,2021-07-07,2018-04-06
"28262",11296,87,0.689147598943639,2021-07-07,2018-04-06
"28263",11296,88,0.0986420187906532,2019-11-21,2018-04-06
"28264",11297,1,0.991365285666305,2022-09-19,2014-10-20
"28265",11297,24,0.142094874289418,2021-07-07,2014-10-20
"28266",11297,26,0.052787978598186,2022-01-04,2014-10-20
"28267",11297,46,0.159910524182826,2022-07-20,2014-10-20
"28268",11297,50,0.114057416922444,2022-07-25,2014-10-20
"28269",11297,67,0.269671060880462,2022-08-19,2014-10-20
"28270",11298,1,0.913365580483954,2022-09-19,2013-10-17
"28271",11298,24,0.233555009326759,2021-07-07,2013-10-17
"28272",11298,26,0.0937378762301368,2022-01-04,2013-10-17
"28273",11298,46,0.266968482949865,2022-07-20,2013-10-17
"28274",11298,50,0.0461121787700821,2022-07-25,2013-10-17
"28275",11298,67,0.168021709963998,2022-08-19,2013-10-17
"28276",11299,41,0.284404633245818,2022-07-20,2014-02-14
"28277",11300,100,0.74677807285683,2022-08-09,2020-07-27
"28278",11301,2,0.368737092786419,2021-04-21,2021-03-26
"28279",11301,16,0.836655743778125,2022-07-13,2021-03-26
"28280",11301,18,0.693653044966092,2022-08-02,2021-03-26
"28281",11301,49,0.51186949577031,2017-10-26,2021-03-26
"28282",11301,60,0.752747569401689,2022-08-17,2021-03-26
"28283",11301,65,0.926629943928648,2018-01-27,2021-03-26
"28284",11303,30,0.273293470912969,2022-08-03,2019-01-18
"28285",11304,64,0.606739388292649,2022-06-01,2015-10-19
"28286",11304,76,0.690400467270117,2021-07-07,2015-10-19
"28287",11304,80,0.635903853833824,2012-04-20,2015-10-19
"28288",11304,81,0.690400467270117,2019-03-22,2015-10-19
"28289",11304,94,0.719746761764709,2022-07-26,2015-10-19
"28290",11304,95,0.994090006386414,2022-07-26,2015-10-19
"28291",11304,97,0.719746761764709,2022-11-21,2015-10-19
"28292",11305,87,0.373628085453166,2021-07-07,2016-06-27
"28293",11305,88,0.62112628824126,2019-11-21,2016-06-27
"28294",11306,32,0.76220037945561,2022-05-05,2012-05-04
"28295",11308,78,0.775620907324836,2022-07-20,2016-08-18
"28296",11310,100,0.941704754778251,2022-08-09,2014-03-10
"28297",11311,1,0.677422297690686,2022-09-19,2019-12-13
"28298",11311,25,0.373717129590461,2022-07-18,2019-12-13
"28299",11311,27,0.129153101330506,2014-06-28,2019-12-13
"28300",11313,7,0.91017599387587,2022-09-21,2021-07-23
"28301",11313,14,0.534816280390989,2022-09-02,2021-07-23
"28302",11313,52,0.362884116038671,2020-11-06,2021-07-23
"28303",11313,56,0.974686811495298,2017-10-25,2021-07-23
"28304",11313,77,0.64605401756708,2022-07-13,2021-07-23
"28305",11315,35,0.866486160380854,2022-07-21,2016-10-31
"28306",11315,83,0.905389982519811,2019-07-29,2016-10-31
"28307",11315,88,0.905363610619626,2019-11-21,2016-10-31
"28308",11315,89,0.544699825388842,2022-08-05,2016-10-31
"28309",11315,91,0.225025722964092,2021-03-18,2016-10-31
"28310",11316,93,0.411733227662223,2022-10-03,2013-05-23
"28311",11317,100,0.84123608508968,2022-08-09,2015-02-03
"28312",11318,38,0.894186414642977,2022-08-02,2015-06-10
"28313",11318,84,0.707338672350466,2021-07-07,2015-06-10
"28314",11318,86,0.708649214319523,2021-07-07,2015-06-10
"28315",11318,87,0.472544304939347,2021-07-07,2015-06-10
"28316",11318,88,0.677405416022155,2019-11-21,2015-06-10
"28317",11318,95,0.878961924467937,2022-07-26,2015-06-10
"28318",11320,93,0.664086160688345,2022-10-03,2015-09-28
"28319",11321,80,0.939790469015455,2012-04-20,2016-09-30
"28320",11323,92,0.967723867680199,2022-05-04,2020-10-08
"28321",11325,89,0.77144416796124,2022-08-05,2015-03-16
"28322",11325,91,0.542536810675744,2021-03-18,2015-03-16
"28323",11326,93,0.442660955166915,2022-10-03,2014-06-20
"28324",11327,15,0.802857529712462,2022-07-13,2014-03-24
"28325",11327,33,0.754261647443099,2022-07-21,2014-03-24
"28326",11327,35,0.493854972945626,2022-07-21,2014-03-24
"28327",11327,83,0.492418081008243,2019-07-29,2014-03-24
"28328",11327,89,0.339886155576727,2022-08-05,2014-03-24
"28329",11327,90,0.654755899169433,2022-03-09,2014-03-24
"28330",11327,91,0.647805620791931,2021-03-18,2014-03-24
"28331",11329,38,0.863277557734328,2022-08-02,2013-04-15
"28332",11329,84,0.521855691363108,2021-07-07,2013-04-15
"28333",11329,86,0.558091455490226,2021-07-07,2013-04-15
"28334",11329,95,0.713222158156385,2022-07-26,2013-04-15
"28335",11330,82,0.61090641629863,2017-10-26,2014-05-23
"28336",11330,85,0.821615273559465,2021-09-03,2014-05-23
"28337",11331,41,0.161284620935369,2022-07-20,2014-01-10
"28338",11333,38,0.366836650038969,2022-08-02,2012-08-08
"28339",11333,76,0.928892880679588,2021-07-07,2012-08-08
"28340",11333,81,0.928892880679588,2019-03-22,2012-08-08
"28341",11333,84,0.0444047946338825,2021-07-07,2012-08-08
"28342",11333,86,0.0627781764895603,2021-07-07,2012-08-08
"28343",11333,94,0.617540469111298,2022-07-26,2012-08-08
"28344",11333,95,0.251925422246753,2022-07-26,2012-08-08
"28345",11333,97,0.617540469111298,2022-11-21,2012-08-08
"28346",11334,38,0.484598756815677,2022-08-02,2012-12-14
"28347",11334,84,0.151151368192053,2021-07-07,2012-12-14
"28348",11334,86,0.188958105095771,2021-07-07,2012-12-14
"28349",11334,94,0.692155271512545,2022-07-26,2012-12-14
"28350",11334,95,0.331614229033177,2022-07-26,2012-12-14
"28351",11334,97,0.692155271512545,2022-11-21,2012-12-14
"28352",11338,7,0.704053363432473,2022-09-21,2015-06-09
"28353",11338,8,0.650247343826376,2022-08-18,2015-06-09
"28354",11338,14,0.743719088451795,2022-09-02,2015-06-09
"28355",11338,22,0.705115561540504,2021-03-02,2015-06-09
"28356",11338,39,0.870961864893062,2022-07-21,2015-06-09
"28357",11338,40,0.390818838422097,2022-09-23,2015-06-09
"28358",11338,48,0.636744813437781,2022-07-13,2015-06-09
"28359",11338,52,0.755264204772935,2020-11-06,2015-06-09
"28360",11338,56,0.8345938675704,2017-10-25,2015-06-09
"28361",11338,58,0.263375246267353,2020-05-13,2015-06-09
"28362",11338,63,0.327131626487779,2021-04-21,2015-06-09
"28363",11338,66,0.404706339586334,2022-07-19,2015-06-09
"28364",11338,74,0.328651883729316,2022-07-26,2015-06-09
"28365",11339,41,0.504255372494105,2022-07-20,2014-06-17
"28366",11341,93,0.22957743461657,2022-10-03,2016-06-17
"28367",11343,3,0.132475989186859,2020-07-28,2021-05-06
"28368",11343,79,0.601749427224163,2022-07-26,2021-05-06
"28369",11344,15,0.78042311579711,2022-07-13,2018-08-03
"28370",11344,33,0.728254660938478,2022-07-21,2018-08-03
"28371",11344,35,0.457541767919631,2022-07-21,2018-08-03
"28372",11344,83,0.454456644108974,2019-07-29,2018-08-03
"28373",11344,89,0.339737172888519,2022-08-05,2018-08-03
"28374",11344,90,0.640829843103966,2022-03-09,2018-08-03
"28375",11344,91,0.660793092454775,2021-03-18,2018-08-03
"28376",11346,93,0.759462659634834,2022-10-03,2020-02-04
"28377",11347,14,0.929666728608974,2022-09-02,2012-08-09
"28378",11347,15,0.983978693555339,2022-07-13,2012-08-09
"28379",11347,33,0.964623763197039,2022-07-21,2012-08-09
"28380",11347,52,0.767286902795491,2020-11-06,2012-08-09
"28381",11347,77,0.72678590259044,2022-07-13,2012-08-09
"28382",11348,77,0.673789197290216,2022-07-13,2018-03-30
"28383",11349,15,0.457943223669579,2022-07-13,2013-01-24
"28384",11349,33,0.368212154575014,2022-07-21,2013-01-24
"28385",11349,35,0.446808177317921,2022-07-21,2013-01-24
"28386",11349,83,0.40722964568707,2019-07-29,2013-01-24
"28387",11349,89,0.720515235981054,2022-08-05,2013-01-24
"28388",11349,90,0.471434876724544,2022-03-09,2013-01-24
"28389",11351,1,0.71728662475133,2022-09-19,2016-08-12
"28390",11351,25,0.246279455984418,2022-07-18,2016-08-12
"28391",11351,27,0.214225034121074,2014-06-28,2016-08-12
"28392",11352,7,0.976296073739403,2022-09-21,2017-07-26
"28393",11352,14,0.630557773209881,2022-09-02,2017-07-26
"28394",11352,52,0.541650407330942,2020-11-06,2017-07-26
"28395",11352,56,0.993426345427737,2017-10-25,2017-07-26
"28396",11352,77,0.29435239749218,2022-07-13,2017-07-26
"28397",11353,5,0.759746686436469,2022-07-20,2016-08-26
"28398",11353,13,0.402634215361863,2022-07-18,2016-08-26
"28399",11353,16,0.921239404812036,2022-07-13,2016-08-26
"28400",11353,42,0.264393748000787,2022-07-28,2016-08-26
"28401",11353,60,0.685818568024102,2022-08-17,2016-08-26
"28402",11353,62,0.389368149232382,2022-07-28,2016-08-26
"28403",11353,65,0.439497711539504,2018-01-27,2016-08-26
"28404",11353,68,0.967935145891032,2013-03-28,2016-08-26
"28405",11353,69,0.402634215361863,2022-07-21,2016-08-26
"28406",11354,87,0.505960391441029,2021-07-07,2014-07-11
"28407",11354,88,0.750383528799561,2019-11-21,2014-07-11
"28408",11355,93,0.702484715839483,2022-10-03,2018-09-07
"28409",11356,8,0.44891453083317,2022-08-18,2017-04-26
"28410",11356,12,0.855108227441966,2022-02-11,2017-04-26
"28411",11356,22,0.751587888426962,2021-03-02,2017-04-26
"28412",11356,23,0.719768847090688,2021-03-02,2017-04-26
"28413",11356,31,0.620615678883768,2020-08-18,2017-04-26
"28414",11356,39,0.89231182973381,2022-07-21,2017-04-26
"28415",11356,40,0.260306168316168,2022-09-23,2017-04-26
"28416",11356,48,0.128665944034072,2022-07-13,2017-04-26
"28417",11356,58,0.446703044919651,2020-05-13,2017-04-26
"28418",11356,63,0.35524565270958,2021-04-21,2017-04-26
"28419",11356,66,0.498470826289502,2022-07-19,2017-04-26
"28420",11356,68,0.745583709412108,2013-03-28,2017-04-26
"28421",11356,74,0.228734072954028,2022-07-26,2017-04-26
"28422",11357,38,0.81167075956959,2022-08-02,2017-06-20
"28423",11357,84,0.819351549605165,2021-07-07,2017-06-20
"28424",11357,86,0.798244349563093,2021-07-07,2017-06-20
"28425",11357,87,0.574179012714741,2021-07-07,2017-06-20
"28426",11357,88,0.24641399655079,2019-11-21,2017-06-20
"28427",11357,95,0.892601684403376,2022-07-26,2017-06-20
"28428",11358,7,0.953608789287479,2022-09-21,2016-08-09
"28429",11358,14,0.660763166898053,2022-09-02,2016-08-09
"28430",11358,15,0.763612298599623,2022-07-13,2016-08-09
"28431",11358,33,0.818272528556096,2022-07-21,2016-08-09
"28432",11358,52,0.495601874764803,2020-11-06,2016-08-09
"28433",11358,58,0.990316643308755,2020-05-13,2016-08-09
"28434",11358,74,0.955417927770865,2022-07-26,2016-08-09
"28435",11358,90,0.941337396308362,2022-03-09,2016-08-09
"28436",11360,30,0.606960163013869,2022-08-03,2017-05-12
"28437",11362,41,0.386365452918304,2022-07-20,2015-08-28
"28438",11363,15,0.766165257202881,2022-07-13,2015-02-24
"28439",11363,33,0.74444355836624,2022-07-21,2015-02-24
"28440",11363,35,0.715492132868431,2022-07-21,2015-02-24
"28441",11363,42,0.969523044598396,2022-07-28,2015-02-24
"28442",11363,62,0.838509029621967,2022-07-28,2015-02-24
"28443",11363,83,0.708177313725716,2019-07-29,2015-02-24
"28444",11363,89,0.548622534792662,2022-08-05,2015-02-24
"28445",11363,90,0.574679824341436,2022-03-09,2015-02-24
"28446",11363,91,0.805022517670141,2021-03-18,2015-02-24
"28447",11364,3,0.0957621955707462,2020-07-28,2020-01-28
"28448",11364,79,0.587420583040927,2022-07-26,2020-01-28
"28449",11366,93,0.799764754770956,2022-10-03,2020-04-27
"28450",11367,41,0.222813554840423,2022-07-20,2020-01-31
"28451",11369,35,0.593080871849673,2022-07-21,2018-05-21
"28452",11369,83,0.623957462599211,2019-07-29,2018-05-21
"28453",11369,88,0.729321837841263,2019-11-21,2018-05-21
"28454",11369,89,0.761590453181753,2022-08-05,2018-05-21
"28455",11369,91,0.835304038791258,2021-03-18,2018-05-21
"28456",11370,85,0.355566115388205,2021-09-03,2021-08-16
"28457",11371,8,0.407455601049836,2022-08-18,2021-05-24
"28458",11371,12,0.945093558206876,2022-02-11,2021-05-24
"28459",11371,22,0.678294254332353,2021-03-02,2021-05-24
"28460",11371,23,0.818293455816988,2021-03-02,2021-05-24
"28461",11371,31,0.710093598408418,2020-08-18,2021-05-24
"28462",11371,39,0.826849302669815,2022-07-21,2021-05-24
"28463",11371,40,0.170244236655261,2022-09-23,2021-05-24
"28464",11371,48,0.22844005547748,2022-07-13,2021-05-24
"28465",11371,58,0.346046310972712,2020-05-13,2021-05-24
"28466",11371,63,0.257981037313321,2021-04-21,2021-05-24
"28467",11371,66,0.407114414489561,2022-07-19,2021-05-24
"28468",11371,68,0.846948827432915,2013-03-28,2021-05-24
"28469",11371,74,0.127196955312102,2022-07-26,2021-05-24
